model,token,n_window,format,source_tag,n_agents,majority_pct,num_simulations,correct_rate_percent,convergence_rate_percent,wrong_consensus_rate_percent,no_convergence_rate_percent,mean_rounds_when_correct
Gemma 27B,kz,9,com_cot,A100,30,60,50,28.000000000000004,28.000000000000004,0.0,72.0,2.642857142857143
Gemma 27B,kz,9,com_cot,A100,60,60,50,14.000000000000002,14.000000000000002,0.0,86.0,3.0
Gemma 27B,kz,9,com_cot,A100,90,60,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,kz,9,com_cot,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,A100,30,65,50,76.0,76.0,0.0,24.0,1.9473684210526316
Gemma 27B,kz,9,com_cot,A100,60,65,50,36.0,36.0,0.0,64.0,2.4444444444444446
Gemma 27B,kz,9,com_cot,A100,90,65,50,20.0,20.0,0.0,80.0,2.7
Gemma 27B,kz,9,com_cot,A100,120,65,50,10.0,10.0,0.0,90.0,3.6
Gemma 27B,kz,9,com_cot,A100,30,70,50,86.0,86.0,0.0,14.000000000000002,1.627906976744186
Gemma 27B,kz,9,com_cot,A100,60,70,50,66.0,66.0,0.0,34.0,2.242424242424242
Gemma 27B,kz,9,com_cot,A100,90,70,50,52.0,52.0,0.0,48.0,2.5
Gemma 27B,kz,9,com_cot,A100,120,70,50,38.0,38.0,0.0,62.0,2.8421052631578947
Gemma 27B,kz,9,only_token,A100,30,51,50,14.000000000000002,14.000000000000002,0.0,86.0,3.4285714285714284
Gemma 27B,kz,9,only_token,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,A100,30,55,50,16.0,16.0,0.0,84.0,2.75
Gemma 27B,kz,9,only_token,A100,60,55,50,6.0,6.0,0.0,94.0,4.333333333333333
Gemma 27B,kz,9,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,A100,30,60,50,26.0,26.0,0.0,74.0,2.4615384615384617
Gemma 27B,kz,9,only_token,A100,60,60,50,18.0,18.0,0.0,82.0,2.888888888888889
Gemma 27B,kz,9,only_token,A100,90,60,50,6.0,6.0,0.0,94.0,4.0
Gemma 27B,kz,9,only_token,A100,120,60,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,kz,9,only_token,A100,30,65,50,57.99999999999999,57.99999999999999,0.0,42.0,2.3793103448275863
Gemma 27B,kz,9,only_token,A100,60,65,50,34.0,34.0,0.0,66.0,2.3529411764705883
Gemma 27B,kz,9,only_token,A100,90,65,50,16.0,16.0,0.0,84.0,2.875
Gemma 27B,kz,9,only_token,A100,120,65,50,10.0,10.0,0.0,90.0,3.2
Gemma 27B,kz,9,only_token,A100,30,70,50,68.0,68.0,0.0,32.0,1.9411764705882353
Gemma 27B,kz,9,only_token,A100,60,70,50,46.0,46.0,0.0,54.0,2.5652173913043477
Gemma 27B,kz,9,only_token,A100,90,70,50,32.0,32.0,0.0,68.0,2.8125
Gemma 27B,kz,9,only_token,A100,120,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.5
Gemma 27B,kz,11,com_cot,A100,30,51,50,20.0,22.0,2.0,78.0,2.8
Gemma 27B,kz,11,com_cot,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,com_cot,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,com_cot,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,com_cot,A100,30,55,50,34.0,34.0,0.0,66.0,2.6470588235294117
Gemma 27B,kz,11,com_cot,A100,60,55,50,6.0,6.0,0.0,94.0,3.6666666666666665
Gemma 27B,kz,11,com_cot,A100,90,55,50,4.0,4.0,0.0,96.0,4.0
Gemma 27B,kz,11,com_cot,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,com_cot,A100,30,60,50,46.0,46.0,0.0,54.0,2.4782608695652173
Gemma 27B,kz,11,com_cot,A100,60,60,50,30.0,30.0,0.0,70.0,2.8
Gemma 27B,kz,11,com_cot,A100,90,60,50,16.0,16.0,0.0,84.0,3.375
Gemma 27B,kz,11,com_cot,A100,120,60,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,kz,11,com_cot,A100,30,65,50,88.0,88.0,0.0,12.0,1.9772727272727273
Gemma 27B,kz,11,com_cot,A100,60,65,50,48.0,48.0,0.0,52.0,2.0416666666666665
Gemma 27B,kz,11,com_cot,A100,90,65,50,42.0,42.0,0.0,57.99999999999999,2.761904761904762
Gemma 27B,kz,11,com_cot,A100,120,65,50,32.0,32.0,0.0,68.0,3.125
Gemma 27B,kz,11,com_cot,A100,30,70,50,96.0,96.0,0.0,4.0,1.6666666666666667
Gemma 27B,kz,11,com_cot,A100,60,70,50,76.0,76.0,0.0,24.0,2.1052631578947367
Gemma 27B,kz,11,com_cot,A100,90,70,50,56.00000000000001,56.00000000000001,0.0,44.0,2.1785714285714284
Gemma 27B,kz,11,com_cot,A100,120,70,50,57.99999999999999,57.99999999999999,0.0,42.0,2.413793103448276
Gemma 27B,kz,11,only_token,A100,30,51,50,10.0,10.0,0.0,90.0,2.4
Gemma 27B,kz,11,only_token,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,A100,30,55,50,18.0,18.0,0.0,82.0,2.5555555555555554
Gemma 27B,kz,11,only_token,A100,60,55,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,kz,11,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,A100,30,60,50,28.000000000000004,28.000000000000004,0.0,72.0,2.2857142857142856
Gemma 27B,kz,11,only_token,A100,60,60,50,16.0,16.0,0.0,84.0,2.375
Gemma 27B,kz,11,only_token,A100,90,60,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,kz,11,only_token,A100,120,60,50,2.0,2.0,0.0,98.0,5.0
Gemma 27B,kz,11,only_token,A100,30,65,50,64.0,64.0,0.0,36.0,2.1875
Gemma 27B,kz,11,only_token,A100,60,65,50,36.0,36.0,0.0,64.0,2.2222222222222223
Gemma 27B,kz,11,only_token,A100,90,65,50,24.0,24.0,0.0,76.0,2.4166666666666665
Gemma 27B,kz,11,only_token,A100,120,65,50,12.0,12.0,0.0,88.0,2.6666666666666665
Gemma 27B,kz,11,only_token,A100,30,70,50,70.0,70.0,0.0,30.0,1.7142857142857142
Gemma 27B,kz,11,only_token,A100,60,70,50,52.0,52.0,0.0,48.0,2.3846153846153846
Gemma 27B,kz,11,only_token,A100,90,70,50,40.0,40.0,0.0,60.0,2.6
Gemma 27B,kz,11,only_token,A100,120,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.2857142857142856
Gemma 27B,pq,7,com_cot,A100,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,30,55,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,pq,7,com_cot,A100,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,30,60,50,12.0,12.0,0.0,88.0,2.5
Gemma 27B,pq,7,com_cot,A100,60,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,30,65,50,36.0,36.0,0.0,64.0,2.0
Gemma 27B,pq,7,com_cot,A100,60,65,50,14.000000000000002,14.000000000000002,0.0,86.0,2.5714285714285716
Gemma 27B,pq,7,com_cot,A100,90,65,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,pq,7,com_cot,A100,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,com_cot,A100,30,70,50,57.99999999999999,57.99999999999999,0.0,42.0,1.6206896551724137
Gemma 27B,pq,7,com_cot,A100,60,70,50,42.0,42.0,0.0,57.99999999999999,2.142857142857143
Gemma 27B,pq,7,com_cot,A100,90,70,50,22.0,22.0,0.0,78.0,2.1818181818181817
Gemma 27B,pq,7,com_cot,A100,120,70,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,30,51,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,pq,7,only_token,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,30,55,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,pq,7,only_token,A100,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,30,60,50,8.0,8.0,0.0,92.0,2.0
Gemma 27B,pq,7,only_token,A100,60,60,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,pq,7,only_token,A100,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,30,65,50,28.000000000000004,28.000000000000004,0.0,72.0,1.8571428571428572
Gemma 27B,pq,7,only_token,A100,60,65,50,12.0,12.0,0.0,88.0,2.3333333333333335
Gemma 27B,pq,7,only_token,A100,90,65,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,pq,7,only_token,A100,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,A100,30,70,50,48.0,48.0,0.0,52.0,1.6666666666666667
Gemma 27B,pq,7,only_token,A100,60,70,50,24.0,24.0,0.0,76.0,1.9166666666666667
Gemma 27B,pq,7,only_token,A100,90,70,50,16.0,16.0,0.0,84.0,2.25
Gemma 27B,pq,7,only_token,A100,120,70,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,pq,9,com_cot,A100,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,30,55,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,pq,9,com_cot,A100,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,30,60,50,26.0,26.0,0.0,74.0,2.3846153846153846
Gemma 27B,pq,9,com_cot,A100,60,60,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,pq,9,com_cot,A100,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,A100,30,65,50,76.0,76.0,0.0,24.0,2.026315789473684
Gemma 27B,pq,9,com_cot,A100,60,65,50,28.000000000000004,28.000000000000004,0.0,72.0,2.2142857142857144
Gemma 27B,pq,9,com_cot,A100,90,65,50,16.0,16.0,0.0,84.0,2.375
Gemma 27B,pq,9,com_cot,A100,120,65,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,pq,9,com_cot,A100,30,70,50,86.0,86.0,0.0,14.000000000000002,1.627906976744186
Gemma 27B,pq,9,com_cot,A100,60,70,50,56.00000000000001,56.00000000000001,0.0,44.0,2.0357142857142856
Gemma 27B,pq,9,com_cot,A100,90,70,50,42.0,42.0,0.0,57.99999999999999,2.2857142857142856
Gemma 27B,pq,9,com_cot,A100,120,70,50,30.0,30.0,0.0,70.0,2.533333333333333
Gemma 27B,pq,9,only_token,A100,30,51,50,12.0,12.0,0.0,88.0,4.333333333333333
Gemma 27B,pq,9,only_token,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,30,55,50,14.000000000000002,14.000000000000002,0.0,86.0,3.5714285714285716
Gemma 27B,pq,9,only_token,A100,60,55,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,pq,9,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,30,60,50,22.0,22.0,0.0,78.0,2.8181818181818183
Gemma 27B,pq,9,only_token,A100,60,60,50,18.0,18.0,0.0,82.0,3.3333333333333335
Gemma 27B,pq,9,only_token,A100,90,60,50,6.0,6.0,0.0,94.0,4.333333333333333
Gemma 27B,pq,9,only_token,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,A100,30,65,50,57.99999999999999,57.99999999999999,0.0,42.0,2.3448275862068964
Gemma 27B,pq,9,only_token,A100,60,65,50,32.0,32.0,0.0,68.0,2.5
Gemma 27B,pq,9,only_token,A100,90,65,50,16.0,16.0,0.0,84.0,2.75
Gemma 27B,pq,9,only_token,A100,120,65,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,pq,9,only_token,A100,30,70,50,70.0,70.0,0.0,30.0,1.9428571428571428
Gemma 27B,pq,9,only_token,A100,60,70,50,44.0,44.0,0.0,56.00000000000001,2.1363636363636362
Gemma 27B,pq,9,only_token,A100,90,70,50,26.0,26.0,0.0,74.0,2.4615384615384617
Gemma 27B,pq,9,only_token,A100,120,70,50,24.0,24.0,0.0,76.0,2.75
Gemma 27B,pq,11,com_cot,A100,30,51,50,50.0,100.0,50.0,0.0,5.32
Gemma 27B,pq,11,com_cot,A100,60,51,50,50.0,100.0,50.0,0.0,13.32
Gemma 27B,pq,11,com_cot,A100,90,51,50,50.0,100.0,50.0,0.0,17.64
Gemma 27B,pq,11,com_cot,A100,120,51,50,50.0,100.0,50.0,0.0,19.6
Gemma 27B,pq,11,com_cot,A100,30,55,50,50.0,100.0,50.0,0.0,3.84
Gemma 27B,pq,11,com_cot,A100,60,55,50,50.0,100.0,50.0,0.0,8.72
Gemma 27B,pq,11,com_cot,A100,90,55,50,50.0,100.0,50.0,0.0,12.44
Gemma 27B,pq,11,com_cot,A100,120,55,50,50.0,100.0,50.0,0.0,16.12
Gemma 27B,pq,11,com_cot,A100,30,60,50,54.0,100.0,46.0,0.0,3.0
Gemma 27B,pq,11,com_cot,A100,60,60,50,50.0,100.0,50.0,0.0,4.64
Gemma 27B,pq,11,com_cot,A100,90,60,50,50.0,100.0,50.0,0.0,6.76
Gemma 27B,pq,11,com_cot,A100,120,60,50,50.0,100.0,50.0,0.0,9.88
Gemma 27B,pq,11,com_cot,A100,30,65,50,88.0,100.0,12.0,0.0,2.0454545454545454
Gemma 27B,pq,11,com_cot,A100,60,65,50,57.99999999999999,100.0,42.0,0.0,2.5172413793103448
Gemma 27B,pq,11,com_cot,A100,90,65,50,57.99999999999999,100.0,42.0,0.0,3.4482758620689653
Gemma 27B,pq,11,com_cot,A100,120,65,50,50.0,100.0,50.0,0.0,4.28
Gemma 27B,pq,11,com_cot,A100,30,70,50,96.0,100.0,4.0,0.0,1.6875
Gemma 27B,pq,11,com_cot,A100,60,70,50,78.0,100.0,22.0,0.0,2.1538461538461537
Gemma 27B,pq,11,com_cot,A100,90,70,50,66.0,100.0,34.0,0.0,2.515151515151515
Gemma 27B,pq,11,com_cot,A100,120,70,50,57.99999999999999,100.0,42.0,0.0,2.8620689655172415
Gemma 27B,pq,11,only_token,A100,30,51,50,12.0,12.0,0.0,88.0,2.6666666666666665
Gemma 27B,pq,11,only_token,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,A100,30,55,50,18.0,18.0,0.0,82.0,2.7777777777777777
Gemma 27B,pq,11,only_token,A100,60,55,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,pq,11,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,A100,30,60,50,28.000000000000004,28.000000000000004,0.0,72.0,2.5
Gemma 27B,pq,11,only_token,A100,60,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.4285714285714284
Gemma 27B,pq,11,only_token,A100,90,60,50,6.0,6.0,0.0,94.0,2.0
Gemma 27B,pq,11,only_token,A100,120,60,50,2.0,2.0,0.0,98.0,5.0
Gemma 27B,pq,11,only_token,A100,30,65,50,72.0,72.0,0.0,28.000000000000004,2.0277777777777777
Gemma 27B,pq,11,only_token,A100,60,65,50,42.0,42.0,0.0,57.99999999999999,2.2857142857142856
Gemma 27B,pq,11,only_token,A100,90,65,50,26.0,26.0,0.0,74.0,2.6923076923076925
Gemma 27B,pq,11,only_token,A100,120,65,50,10.0,10.0,0.0,90.0,2.6
Gemma 27B,pq,11,only_token,A100,30,70,50,82.0,82.0,0.0,18.0,1.6585365853658536
Gemma 27B,pq,11,only_token,A100,60,70,50,66.0,66.0,0.0,34.0,2.090909090909091
Gemma 27B,pq,11,only_token,A100,90,70,50,46.0,46.0,0.0,54.0,2.347826086956522
Gemma 27B,pq,11,only_token,A100,120,70,50,26.0,26.0,0.0,74.0,2.076923076923077
Gemma 27B,yesno,7,com_cot,A100,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,30,55,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,yesno,7,com_cot,A100,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,30,60,50,10.0,10.0,0.0,90.0,3.0
Gemma 27B,yesno,7,com_cot,A100,60,60,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,yesno,7,com_cot,A100,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,30,65,50,38.0,38.0,0.0,62.0,2.3157894736842106
Gemma 27B,yesno,7,com_cot,A100,60,65,50,18.0,18.0,0.0,82.0,2.7777777777777777
Gemma 27B,yesno,7,com_cot,A100,90,65,50,8.0,8.0,0.0,92.0,3.75
Gemma 27B,yesno,7,com_cot,A100,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,A100,30,70,50,62.0,62.0,0.0,38.0,2.129032258064516
Gemma 27B,yesno,7,com_cot,A100,60,70,50,40.0,40.0,0.0,60.0,2.4
Gemma 27B,yesno,7,com_cot,A100,90,70,50,18.0,18.0,0.0,82.0,3.0
Gemma 27B,yesno,7,com_cot,A100,120,70,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,yesno,7,only_token,A100,30,51,50,10.0,18.0,8.0,82.0,3.8
Gemma 27B,yesno,7,only_token,A100,60,51,50,2.0,4.0,2.0,96.0,5.0
Gemma 27B,yesno,7,only_token,A100,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,A100,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,A100,30,55,50,10.0,10.0,0.0,90.0,3.0
Gemma 27B,yesno,7,only_token,A100,60,55,50,2.0,2.0,0.0,98.0,5.0
Gemma 27B,yesno,7,only_token,A100,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,A100,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,A100,30,60,50,24.0,24.0,0.0,76.0,2.6666666666666665
Gemma 27B,yesno,7,only_token,A100,60,60,50,8.0,8.0,0.0,92.0,5.5
Gemma 27B,yesno,7,only_token,A100,90,60,50,4.0,4.0,0.0,96.0,4.5
Gemma 27B,yesno,7,only_token,A100,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,A100,30,65,50,36.0,36.0,0.0,64.0,2.4444444444444446
Gemma 27B,yesno,7,only_token,A100,60,65,50,20.0,20.0,0.0,80.0,4.0
Gemma 27B,yesno,7,only_token,A100,90,65,50,14.000000000000002,14.000000000000002,0.0,86.0,3.0
Gemma 27B,yesno,7,only_token,A100,120,65,50,6.0,6.0,0.0,94.0,4.0
Gemma 27B,yesno,7,only_token,A100,30,70,50,38.0,38.0,0.0,62.0,2.1578947368421053
Gemma 27B,yesno,7,only_token,A100,60,70,50,34.0,34.0,0.0,66.0,2.9411764705882355
Gemma 27B,yesno,7,only_token,A100,90,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.857142857142857
Gemma 27B,yesno,7,only_token,A100,120,70,50,20.0,20.0,0.0,80.0,3.3
Gemma 27B,yesno,9,com_cot,A100,30,51,50,50.0,100.0,50.0,0.0,10.52
Gemma 27B,yesno,9,com_cot,A100,60,51,50,50.0,100.0,50.0,0.0,20.68
Gemma 27B,yesno,9,com_cot,A100,90,51,50,50.0,100.0,50.0,0.0,23.48
Gemma 27B,yesno,9,com_cot,A100,120,51,50,50.0,100.0,50.0,0.0,25.64
Gemma 27B,yesno,9,com_cot,A100,30,55,50,52.0,100.0,48.0,0.0,8.038461538461538
Gemma 27B,yesno,9,com_cot,A100,60,55,50,50.0,100.0,50.0,0.0,15.88
Gemma 27B,yesno,9,com_cot,A100,90,55,50,50.0,100.0,50.0,0.0,18.52
Gemma 27B,yesno,9,com_cot,A100,120,55,50,50.0,100.0,50.0,0.0,19.88
Gemma 27B,yesno,9,com_cot,A100,30,60,50,66.0,100.0,34.0,0.0,5.515151515151516
Gemma 27B,yesno,9,com_cot,A100,60,60,50,50.0,100.0,50.0,0.0,9.92
Gemma 27B,yesno,9,com_cot,A100,90,60,50,50.0,100.0,50.0,0.0,13.6
Gemma 27B,yesno,9,com_cot,A100,120,60,50,50.0,100.0,50.0,0.0,15.96
Gemma 27B,yesno,9,com_cot,A100,30,65,50,86.0,100.0,14.000000000000002,0.0,3.13953488372093
Gemma 27B,yesno,9,com_cot,A100,60,65,50,60.0,100.0,40.0,0.0,5.1
Gemma 27B,yesno,9,com_cot,A100,90,65,50,57.99999999999999,100.0,42.0,0.0,7.137931034482759
Gemma 27B,yesno,9,com_cot,A100,120,65,50,50.0,100.0,50.0,0.0,10.56
Gemma 27B,yesno,9,com_cot,A100,30,70,50,92.0,100.0,8.0,0.0,2.4565217391304346
Gemma 27B,yesno,9,com_cot,A100,60,70,50,84.0,100.0,16.0,0.0,3.5952380952380953
Gemma 27B,yesno,9,com_cot,A100,90,70,50,72.0,100.0,28.000000000000004,0.0,4.583333333333333
Gemma 27B,yesno,9,com_cot,A100,120,70,50,60.0,100.0,40.0,0.0,5.533333333333333
Gemma 27B,yesno,9,only_token,A100,30,51,50,50.0,100.0,50.0,0.0,4.2
Gemma 27B,yesno,9,only_token,A100,60,51,50,50.0,100.0,50.0,0.0,8.44
Gemma 27B,yesno,9,only_token,A100,90,51,50,50.0,100.0,50.0,0.0,9.24
Gemma 27B,yesno,9,only_token,A100,120,51,50,50.0,100.0,50.0,0.0,9.28
Gemma 27B,yesno,9,only_token,A100,30,55,50,50.0,100.0,50.0,0.0,3.6
Gemma 27B,yesno,9,only_token,A100,60,55,50,50.0,100.0,50.0,0.0,5.52
Gemma 27B,yesno,9,only_token,A100,90,55,50,50.0,100.0,50.0,0.0,6.0
Gemma 27B,yesno,9,only_token,A100,120,55,50,50.0,100.0,50.0,0.0,7.36
Gemma 27B,yesno,9,only_token,A100,30,60,50,50.0,100.0,50.0,0.0,2.76
Gemma 27B,yesno,9,only_token,A100,60,60,50,50.0,100.0,50.0,0.0,4.44
Gemma 27B,yesno,9,only_token,A100,90,60,50,50.0,100.0,50.0,0.0,4.56
Gemma 27B,yesno,9,only_token,A100,120,60,50,50.0,100.0,50.0,0.0,6.28
Gemma 27B,yesno,9,only_token,A100,30,65,50,50.0,100.0,50.0,0.0,2.08
Gemma 27B,yesno,9,only_token,A100,60,65,50,50.0,100.0,50.0,0.0,3.2
Gemma 27B,yesno,9,only_token,A100,90,65,50,50.0,100.0,50.0,0.0,3.4
Gemma 27B,yesno,9,only_token,A100,120,65,50,50.0,100.0,50.0,0.0,4.72
Gemma 27B,yesno,9,only_token,A100,30,70,50,50.0,90.0,40.0,10.0,1.72
Gemma 27B,yesno,9,only_token,A100,60,70,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,yesno,9,only_token,A100,90,70,50,50.0,100.0,50.0,0.0,2.64
Gemma 27B,yesno,9,only_token,A100,120,70,50,50.0,100.0,50.0,0.0,3.24
Gemma 27B,yesno,11,com_cot,A100,30,51,50,50.0,100.0,50.0,0.0,10.08
Gemma 27B,yesno,11,com_cot,A100,60,51,50,50.0,100.0,50.0,0.0,21.32
Gemma 27B,yesno,11,com_cot,A100,90,51,50,50.0,100.0,50.0,0.0,25.8
Gemma 27B,yesno,11,com_cot,A100,120,51,50,50.0,100.0,50.0,0.0,28.68
Gemma 27B,yesno,11,com_cot,A100,30,55,50,52.0,100.0,48.0,0.0,7.538461538461538
Gemma 27B,yesno,11,com_cot,A100,60,55,50,54.0,100.0,46.0,0.0,14.185185185185185
Gemma 27B,yesno,11,com_cot,A100,90,55,50,50.0,100.0,50.0,0.0,18.68
Gemma 27B,yesno,11,com_cot,A100,120,55,50,50.0,100.0,50.0,0.0,22.28
Gemma 27B,yesno,11,com_cot,A100,30,60,50,78.0,100.0,22.0,0.0,4.512820512820513
Gemma 27B,yesno,11,com_cot,A100,60,60,50,56.00000000000001,100.0,44.0,0.0,7.892857142857143
Gemma 27B,yesno,11,com_cot,A100,90,60,50,52.0,100.0,48.0,0.0,12.5
Gemma 27B,yesno,11,com_cot,A100,120,60,50,50.0,100.0,50.0,0.0,16.04
Gemma 27B,yesno,11,com_cot,A100,30,65,50,96.0,100.0,4.0,0.0,2.4166666666666665
Gemma 27B,yesno,11,com_cot,A100,60,65,50,66.0,100.0,34.0,0.0,4.151515151515151
Gemma 27B,yesno,11,com_cot,A100,90,65,50,76.0,100.0,24.0,0.0,5.7894736842105265
