model,token,n_window,format,source_tag,n_agents,majority_pct,num_simulations,correct_rate_percent,convergence_rate_percent,wrong_consensus_rate_percent,no_convergence_rate_percent,mean_rounds_when_correct
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,60,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.857142857142857
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,90,60,50,8.0,8.0,0.0,92.0,3.25
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,30,65,50,34.0,34.0,0.0,66.0,2.0588235294117645
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,60,65,50,26.0,26.0,0.0,74.0,2.3076923076923075
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,90,65,50,18.0,18.0,0.0,82.0,2.4444444444444446
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,30,70,50,50.0,50.0,0.0,50.0,1.96
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,60,70,50,32.0,32.0,0.0,68.0,2.0625
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,90,70,50,32.0,32.0,0.0,68.0,2.5
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,120,70,50,16.0,16.0,0.0,84.0,2.625
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,30,55,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,30,60,50,10.0,10.0,0.0,90.0,2.8
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,60,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,30,65,50,32.0,32.0,0.0,68.0,2.375
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,60,65,50,12.0,12.0,0.0,88.0,2.5
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,90,65,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,30,70,50,57.99999999999999,57.99999999999999,0.0,42.0,2.0
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,60,70,50,32.0,32.0,0.0,68.0,2.8125
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,90,70,50,18.0,18.0,0.0,82.0,3.4444444444444446
Gemma 27B,αβ,7,only_token,srv54_parallel_20260313,120,70,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,30,51,50,56.00000000000001,100.0,44.0,0.0,12.964285714285714
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,24.56
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,31.84
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,33.2
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,30,55,50,60.0,100.0,40.0,0.0,9.333333333333334
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,60,55,50,52.0,100.0,48.0,0.0,20.23076923076923
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,24.72
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,26.12
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,30,60,50,70.0,100.0,30.0,0.0,6.628571428571429
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,60,60,50,66.0,100.0,34.0,0.0,11.454545454545455
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,90,60,50,54.0,100.0,46.0,0.0,16.333333333333332
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,18.52
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,30,65,50,88.0,100.0,12.0,0.0,3.0
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,60,65,50,82.0,100.0,18.0,0.0,7.219512195121951
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,90,65,50,68.0,100.0,32.0,0.0,8.470588235294118
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,120,65,50,54.0,100.0,46.0,0.0,13.814814814814815
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,30,70,50,90.0,100.0,10.0,0.0,2.4
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,60,70,50,88.0,100.0,12.0,0.0,4.795454545454546
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,90,70,50,82.0,100.0,18.0,0.0,5.487804878048781
Gemma 27B,αβ,9,com_cot,srv54_parallel_20260313,120,70,50,76.0,100.0,24.0,0.0,7.421052631578948
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,30,51,50,4.0,4.0,0.0,96.0,4.0
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,30,55,50,6.0,6.0,0.0,94.0,3.0
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,30,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.5714285714285716
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,60,60,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,90,60,50,2.0,2.0,0.0,98.0,6.0
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,30,65,50,48.0,48.0,0.0,52.0,2.0833333333333335
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,60,65,50,24.0,24.0,0.0,76.0,2.4166666666666665
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,90,65,50,10.0,10.0,0.0,90.0,2.8
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,30,70,50,62.0,62.0,0.0,38.0,1.5483870967741935
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,60,70,50,44.0,44.0,0.0,56.00000000000001,2.227272727272727
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,90,70,50,22.0,22.0,0.0,78.0,2.4545454545454546
Gemma 27B,αβ,9,only_token,srv54_parallel_20260313,120,70,50,10.0,10.0,0.0,90.0,2.8
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,5.04
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,12.24
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,15.64
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,16.72
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,3.72
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,7.52
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,9.56
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,14.12
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,3.08
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,4.64
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,5.2
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,9.0
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,30,65,50,80.0,100.0,20.0,0.0,2.175
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,2.52
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,90,65,50,52.0,100.0,48.0,0.0,3.0384615384615383
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,3.84
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,30,70,50,90.0,100.0,10.0,0.0,1.8444444444444446
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,60,70,50,66.0,100.0,34.0,0.0,2.090909090909091
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,90,70,50,62.0,100.0,38.0,0.0,2.6129032258064515
Gemma 27B,αβ,11,com_cot,srv54_parallel_20260313,120,70,50,52.0,100.0,48.0,0.0,2.8076923076923075
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,30,51,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,30,55,50,12.0,12.0,0.0,88.0,2.6666666666666665
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,30,60,50,24.0,24.0,0.0,76.0,2.1666666666666665
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,60,60,50,6.0,6.0,0.0,94.0,3.3333333333333335
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,90,60,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,30,65,50,74.0,74.0,0.0,26.0,1.945945945945946
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,60,65,50,38.0,38.0,0.0,62.0,2.473684210526316
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,90,65,50,20.0,20.0,0.0,80.0,2.6
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,120,65,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,30,70,50,84.0,84.0,0.0,16.0,1.619047619047619
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,60,70,50,64.0,64.0,0.0,36.0,1.84375
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,90,70,50,46.0,46.0,0.0,54.0,2.3043478260869565
Gemma 27B,αβ,11,only_token,srv54_parallel_20260313,120,70,50,38.0,38.0,0.0,62.0,2.263157894736842
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,8.72
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,15.84
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,18.96
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,21.64
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,7.04
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,13.36
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,14.24
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,16.52
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,5.6
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,7.44
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,10.08
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,12.64
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,30,65,50,74.0,100.0,26.0,0.0,3.2972972972972974
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,60,65,50,52.0,100.0,48.0,0.0,4.846153846153846
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,90,65,50,52.0,100.0,48.0,0.0,6.269230769230769
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,8.12
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,30,70,50,80.0,100.0,20.0,0.0,2.625
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,60,70,50,64.0,100.0,36.0,0.0,3.53125
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,90,70,50,57.99999999999999,100.0,42.0,0.0,4.482758620689655
Gemma 27B,⊕⊖,7,com_cot,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,4.92
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,1.92
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,2.28
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,2.64
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,2.92
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,1.84
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,2.2
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,2.6
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,1.72
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,2.0
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,2.28
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,2.36
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,30,65,50,50.0,100.0,50.0,0.0,1.36
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,1.6
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,1.8
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,2.08
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,30,70,50,50.0,100.0,50.0,0.0,1.24
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,60,70,50,50.0,100.0,50.0,0.0,1.36
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,1.52
Gemma 27B,⊕⊖,7,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,1.68
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,30,51,50,57.99999999999999,100.0,42.0,0.0,11.620689655172415
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,23.64
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,30.68
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,33.68
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,30,55,50,64.0,100.0,36.0,0.0,9.28125
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,60,55,50,52.0,100.0,48.0,0.0,17.692307692307693
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,22.56
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,27.08
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,30,60,50,74.0,100.0,26.0,0.0,6.54054054054054
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,60,60,50,60.0,100.0,40.0,0.0,11.433333333333334
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,90,60,50,54.0,100.0,46.0,0.0,14.925925925925926
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,18.32
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,30,65,50,88.0,100.0,12.0,0.0,2.8863636363636362
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,60,65,50,80.0,100.0,20.0,0.0,6.7
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,90,65,50,68.0,100.0,32.0,0.0,8.058823529411764
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,120,65,50,54.0,100.0,46.0,0.0,12.444444444444445
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,30,70,50,92.0,100.0,8.0,0.0,2.217391304347826
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,60,70,50,86.0,100.0,14.000000000000002,0.0,3.7674418604651163
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,90,70,50,78.0,100.0,22.0,0.0,5.205128205128205
Gemma 27B,⊕⊖,9,com_cot,srv54_parallel_20260313,120,70,50,78.0,100.0,22.0,0.0,6.769230769230769
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,2.04
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,2.4
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,3.44
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,3.96
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,1.88
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,2.4
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,2.84
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,3.16
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,1.8
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,2.12
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,2.6
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,2.56
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,30,65,50,50.0,100.0,50.0,0.0,1.48
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,1.68
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,2.04
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,2.12
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,30,70,50,50.0,100.0,50.0,0.0,1.24
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,60,70,50,50.0,100.0,50.0,0.0,1.36
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,1.76
Gemma 27B,⊕⊖,9,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,1.76
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,30,51,50,18.0,18.0,0.0,82.0,3.0
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,30,55,50,40.0,40.0,0.0,60.0,2.9
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,60,55,50,6.0,6.0,0.0,94.0,3.0
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,90,55,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,30,60,50,54.0,54.0,0.0,46.0,2.7037037037037037
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,60,60,50,26.0,26.0,0.0,74.0,3.076923076923077
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,90,60,50,12.0,12.0,0.0,88.0,3.3333333333333335
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,120,60,50,6.0,6.0,0.0,94.0,4.0
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,30,65,50,92.0,92.0,0.0,8.0,2.0869565217391304
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,60,65,50,56.00000000000001,56.00000000000001,0.0,44.0,2.7142857142857144
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,90,65,50,40.0,40.0,0.0,60.0,2.85
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,120,65,50,28.000000000000004,28.000000000000004,0.0,72.0,3.2857142857142856
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,30,70,50,96.0,96.0,0.0,4.0,1.7708333333333333
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,60,70,50,82.0,82.0,0.0,18.0,2.3658536585365852
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,90,70,50,60.0,60.0,0.0,40.0,2.4
Gemma 27B,⊕⊖,11,com_cot,srv54_parallel_20260313,120,70,50,68.0,68.0,0.0,32.0,2.823529411764706
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,2.04
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,2.6
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,2.88
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,3.52
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,1.96
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,2.24
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,3.0
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,1.64
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,1.88
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,2.16
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,30,65,50,50.0,100.0,50.0,0.0,1.28
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,1.4
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,1.68
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,1.96
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,30,70,50,50.0,100.0,50.0,0.0,1.2
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,60,70,50,50.0,100.0,50.0,0.0,1.24
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,1.48
Gemma 27B,⊕⊖,11,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,1.6
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,9.84
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,16.68
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,21.44
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,23.72
